InvoiceID,RentTime,TotalPrice,PaymentMethod,CreateTime,Status,BookingID,DiscountID,CourtID,CID
INV00760,2024-05-13 07:34:04,2764272,Chuyển khoản,2024-05-13 07:34:04,Hủy,BKG00784,DSC024,CRT0028,EMP0012
INV00761,2024-04-20 12:02:14,169818,Thẻ,2024-04-20 12:02:14,Chưa thanh toán,BKG00565,DSC046,CRT0029,EMP0085
INV00762,2024-01-17 08:19:39,273775,Tiền mặt,2024-01-17 08:19:39,Hủy,BKG00688,DSC020,CRT0036,EMP0039
INV00763,2024-08-03 01:08:43,2562731,Tiền mặt,2024-08-03 01:08:43,Đã thanh toán,BKG00267,DSC009,CRT0041,EMP0062
INV00764,2024-12-05 11:34:43,2493602,Ví điện tử,2024-12-05 11:34:43,Đã thanh toán,BKG00077,DSC040,CRT0060,EMP0084
INV00765,2024-08-23 17:28:58,1390799,Thẻ,2024-08-23 17:28:58,Hủy,BKG00496,DSC040,CRT0022,EMP0056
INV00766,2024-09-27 07:18:02,2824102,Chuyển khoản,2024-09-27 07:18:02,Hủy,BKG00084,DSC033,CRT0059,EMP0087
INV00767,2024-06-01 21:56:11,985693,Ví điện tử,2024-06-01 21:56:11,Chưa thanh toán,BKG00446,DSC036,CRT0026,EMP0038
INV00768,2024-12-04 04:42:08,790981,Tiền mặt,2024-12-04 04:42:08,Đã thanh toán,BKG00744,DSC020,CRT0021,EMP0099
INV00769,2024-01-15 21:44:28,2297721,Tiền mặt,2024-01-15 21:44:28,Đã thanh toán,BKG00453,DSC047,CRT0016,EMP0045
INV00770,2024-12-04 07:58:01,2796192,Ví điện tử,2024-12-04 07:58:01,Đã thanh toán,BKG00377,DSC043,CRT0017,EMP0035
INV00771,2024-09-29 18:21:32,1139284,Tiền mặt,2024-09-29 18:21:32,Đã thanh toán,BKG00073,DSC043,CRT0050,EMP0006
INV00772,2024-05-18 15:09:49,988013,Ví điện tử,2024-05-18 15:09:49,Đã thanh toán,BKG01124,DSC038,CRT0002,EMP0035
INV00773,2024-09-02 10:21:11,795066,Ví điện tử,2024-09-02 10:21:11,Chưa thanh toán,BKG00214,DSC021,CRT0020,EMP0002
INV00774,2024-10-13 21:33:34,1935134,Ví điện tử,2024-10-13 21:33:34,Chưa thanh toán,BKG01157,DSC004,CRT0038,EMP0065
INV00775,2024-01-29 13:13:13,2187993,Ví điện tử,2024-01-29 13:13:13,Đã thanh toán,BKG01027,DSC001,CRT0008,EMP0114
INV00776,2024-07-26 02:45:17,2452797,Chuyển khoản,2024-07-26 02:45:17,Hủy,BKG00457,DSC007,CRT0058,EMP0003
INV00777,2024-07-30 21:06:52,1333366,Tiền mặt,2024-07-30 21:06:52,Đã thanh toán,BKG00223,DSC025,CRT0044,EMP0024
INV00778,2024-01-22 05:21:59,524245,Ví điện tử,2024-01-22 05:21:59,Đã thanh toán,BKG00517,DSC025,CRT0021,EMP0034
INV00779,2024-02-29 14:23:40,1650602,Thẻ,2024-02-29 14:23:40,Chưa thanh toán,BKG00475,DSC029,CRT0008,EMP0020
INV00780,2024-06-12 18:33:49,553005,Ví điện tử,2024-06-12 18:33:49,Đã thanh toán,BKG00904,DSC009,CRT0026,EMP0076
INV00781,2024-03-07 21:09:47,778639,Ví điện tử,2024-03-07 21:09:47,Hủy,BKG01197,,CRT0023,EMP0119
INV00782,2024-09-05 02:45:08,2550986,Tiền mặt,2024-09-05 02:45:08,Hủy,BKG01001,DSC020,CRT0018,EMP0047
INV00783,2024-01-24 06:33:40,2746060,Ví điện tử,2024-01-24 06:33:40,Chưa thanh toán,BKG01036,DSC037,CRT0040,EMP0101
INV00784,2024-06-30 01:44:23,1071149,Thẻ,2024-06-30 01:44:23,Đã thanh toán,BKG00452,DSC042,CRT0006,EMP0098
INV00785,2024-02-06 12:35:17,1879651,Tiền mặt,2024-02-06 12:35:17,Đã thanh toán,BKG00569,DSC003,CRT0012,EMP0049
INV00786,2024-11-20 00:01:34,1158952,Thẻ,2024-11-20 00:01:34,Chưa thanh toán,BKG00180,DSC029,CRT0058,EMP0054
INV00787,2024-11-25 09:27:49,1211109,Ví điện tử,2024-11-25 09:27:49,Đã thanh toán,BKG00215,DSC017,CRT0024,EMP0024
INV00788,2024-04-20 06:24:32,1547041,Chuyển khoản,2024-04-20 06:24:32,Hủy,BKG01025,DSC044,CRT0048,EMP0082
INV00789,2024-12-16 15:52:50,1836808,Thẻ,2024-12-16 15:52:50,Chưa thanh toán,BKG00586,DSC048,CRT0047,EMP0048
INV00790,2024-09-13 06:20:16,2923467,Ví điện tử,2024-09-13 06:20:16,Hủy,BKG00235,DSC037,CRT0054,EMP0029
INV00791,2024-01-18 07:06:41,1166571,Ví điện tử,2024-01-18 07:06:41,Chưa thanh toán,BKG01037,DSC039,CRT0032,EMP0107
INV00792,2024-01-09 02:58:11,2628915,Ví điện tử,2024-01-09 02:58:11,Chưa thanh toán,BKG01122,DSC013,CRT0052,EMP0025
INV00793,2024-08-18 18:37:09,1744909,Chuyển khoản,2024-08-18 18:37:09,Đã thanh toán,BKG00338,DSC021,CRT0020,EMP0116
INV00794,2024-09-17 05:56:48,1848587,Tiền mặt,2024-09-17 05:56:48,Đã thanh toán,BKG00996,DSC001,CRT0019,EMP0085
INV00795,2024-06-18 13:01:03,1196934,Chuyển khoản,2024-06-18 13:01:03,Đã thanh toán,BKG00554,DSC049,CRT0001,EMP0102
INV00796,2024-09-26 10:36:06,619985,Chuyển khoản,2024-09-26 10:36:06,Đã thanh toán,BKG00722,DSC013,CRT0013,EMP0037
INV00797,2024-05-17 04:15:55,1532298,Chuyển khoản,2024-05-17 04:15:55,Đã thanh toán,BKG00177,DSC025,CRT0036,EMP0026
INV00798,2024-10-06 13:41:51,739362,Tiền mặt,2024-10-06 13:41:51,Hủy,BKG00426,DSC006,CRT0035,EMP0033
INV00799,2024-05-19 20:14:16,1545682,Thẻ,2024-05-19 20:14:16,Đã thanh toán,BKG00019,DSC005,CRT0037,EMP0086
INV00800,2024-12-27 01:44:28,655845,Ví điện tử,2024-12-27 01:44:28,Đã thanh toán,BKG00742,DSC041,CRT0050,EMP0019
INV00801,2024-01-03 13:46:46,1642627,Tiền mặt,2024-01-03 13:46:46,Hủy,BKG01109,DSC026,CRT0033,EMP0082
INV00802,2024-12-17 08:45:59,1248695,Tiền mặt,2024-12-17 08:45:59,Đã thanh toán,BKG01077,DSC042,CRT0060,EMP0023
INV00803,2024-03-01 17:19:35,2074733,Chuyển khoản,2024-03-01 17:19:35,Đã thanh toán,BKG00310,DSC005,CRT0026,EMP0025
INV00804,2024-01-13 16:01:55,2884846,Tiền mặt,2024-01-13 16:01:55,Hủy,BKG00434,DSC012,CRT0032,EMP0068
INV00805,2024-10-31 02:14:09,1141154,Ví điện tử,2024-10-31 02:14:09,Chưa thanh toán,BKG00833,DSC010,CRT0031,EMP0021
INV00806,2024-04-04 16:46:45,748653,Ví điện tử,2024-04-04 16:46:45,Đã thanh toán,BKG00257,DSC027,CRT0029,EMP0058
INV00807,2024-04-23 04:14:06,1922078,Tiền mặt,2024-04-23 04:14:06,Hủy,BKG00688,DSC040,CRT0059,EMP0065
INV00808,2024-09-03 10:30:59,1328498,Ví điện tử,2024-09-03 10:30:59,Đã thanh toán,BKG00789,DSC049,CRT0035,EMP0058
INV00809,2024-08-14 15:15:54,2977273,Chuyển khoản,2024-08-14 15:15:54,Chưa thanh toán,BKG01178,DSC010,CRT0019,EMP0035
INV00810,2024-03-19 03:49:22,1849367,Ví điện tử,2024-03-19 03:49:22,Chưa thanh toán,BKG00710,DSC032,CRT0041,EMP0114
INV00811,2024-12-02 10:48:23,1791505,Tiền mặt,2024-12-02 10:48:23,Hủy,BKG01034,DSC027,CRT0017,EMP0091
INV00812,2024-05-08 06:56:13,1064311,Chuyển khoản,2024-05-08 06:56:13,Chưa thanh toán,BKG00866,DSC026,CRT0058,EMP0057
INV00813,2024-01-13 07:55:05,902746,Chuyển khoản,2024-01-13 07:55:05,Chưa thanh toán,BKG00813,DSC005,CRT0008,EMP0116
INV00814,2024-07-06 20:04:11,1988210,Thẻ,2024-07-06 20:04:11,Chưa thanh toán,BKG00031,DSC039,CRT0022,EMP0032
INV00815,2024-12-21 09:42:49,969781,Chuyển khoản,2024-12-21 09:42:49,Chưa thanh toán,BKG01094,DSC036,CRT0015,EMP0025
INV00816,2024-09-11 01:26:50,1437555,Tiền mặt,2024-09-11 01:26:50,Đã thanh toán,BKG00197,,CRT0033,EMP0003
INV00817,2024-06-05 10:30:23,1272507,Ví điện tử,2024-06-05 10:30:23,Chưa thanh toán,BKG00024,DSC035,CRT0011,EMP0032
INV00818,2024-07-27 20:09:08,344616,Thẻ,2024-07-27 20:09:08,Chưa thanh toán,BKG00455,DSC008,CRT0033,EMP0068
INV00819,2024-01-28 22:44:27,562835,Chuyển khoản,2024-01-28 22:44:27,Hủy,BKG00566,DSC023,CRT0050,EMP0114
INV00820,2024-07-06 23:25:55,2382445,Thẻ,2024-07-06 23:25:55,Chưa thanh toán,BKG00737,DSC007,CRT0032,EMP0032
INV00821,2024-11-30 02:09:32,1431778,Ví điện tử,2024-11-30 02:09:32,Đã thanh toán,BKG00173,DSC038,CRT0002,EMP0087
INV00822,2024-01-05 18:45:26,2197605,Ví điện tử,2024-01-05 18:45:26,Đã thanh toán,BKG00376,DSC027,CRT0016,EMP0092
INV00823,2024-01-24 03:33:19,1315105,Chuyển khoản,2024-01-24 03:33:19,Chưa thanh toán,BKG00078,DSC026,CRT0010,EMP0053
INV00824,2024-04-30 18:09:51,2173902,Thẻ,2024-04-30 18:09:51,Chưa thanh toán,BKG00270,DSC036,CRT0010,EMP0120
INV00825,2024-09-04 21:38:51,2407967,Ví điện tử,2024-09-04 21:38:51,Hủy,BKG00300,DSC045,CRT0056,EMP0115
INV00826,2024-02-08 13:32:14,1126405,Tiền mặt,2024-02-08 13:32:14,Chưa thanh toán,BKG00089,DSC022,CRT0027,EMP0017
INV00827,2024-07-24 14:03:01,1312533,Ví điện tử,2024-07-24 14:03:01,Hủy,BKG00159,DSC003,CRT0021,EMP0111
INV00828,2024-12-11 15:28:42,2540809,Tiền mặt,2024-12-11 15:28:42,Chưa thanh toán,BKG00037,DSC032,CRT0026,EMP0018
INV00829,2024-08-07 03:56:52,2666019,Ví điện tử,2024-08-07 03:56:52,Hủy,BKG00725,DSC031,CRT0012,EMP0112
INV00830,2024-06-02 15:49:16,1854894,Ví điện tử,2024-06-02 15:49:16,Hủy,BKG00102,DSC024,CRT0035,EMP0028
INV00831,2024-02-06 02:17:27,1741370,Tiền mặt,2024-02-06 02:17:27,Đã thanh toán,BKG00336,DSC036,CRT0008,EMP0038
INV00832,2024-03-28 18:48:10,2075703,Ví điện tử,2024-03-28 18:48:10,Chưa thanh toán,BKG00111,DSC013,CRT0034,EMP0088
INV00833,2024-12-24 15:55:17,1276810,Chuyển khoản,2024-12-24 15:55:17,Hủy,BKG00405,DSC049,CRT0038,EMP0003
INV00834,2024-01-04 21:19:00,2628208,Thẻ,2024-01-04 21:19:00,Hủy,BKG00054,DSC010,CRT0059,EMP0007
INV00835,2024-09-15 05:53:49,1740610,Ví điện tử,2024-09-15 05:53:49,Chưa thanh toán,BKG00815,DSC012,CRT0051,EMP0006
INV00836,2024-09-02 15:14:50,843529,Thẻ,2024-09-02 15:14:50,Hủy,BKG00583,DSC042,CRT0032,EMP0037
INV00837,2024-06-23 07:54:06,2715992,Chuyển khoản,2024-06-23 07:54:06,Chưa thanh toán,BKG01095,DSC034,CRT0054,EMP0068
INV00838,2024-03-30 17:24:59,805642,Thẻ,2024-03-30 17:24:59,Chưa thanh toán,BKG00468,DSC030,CRT0035,EMP0016
INV00839,2024-02-29 07:02:40,2600032,Ví điện tử,2024-02-29 07:02:40,Hủy,BKG00425,,CRT0012,EMP0018
INV00840,2024-09-20 16:45:10,832551,Tiền mặt,2024-09-20 16:45:10,Đã thanh toán,BKG00672,DSC050,CRT0017,EMP0005
INV00841,2024-08-18 03:58:52,2913399,Thẻ,2024-08-18 03:58:52,Đã thanh toán,BKG00510,DSC044,CRT0036,EMP0088
INV00842,2024-10-26 08:53:51,1642782,Ví điện tử,2024-10-26 08:53:51,Đã thanh toán,BKG00481,DSC019,CRT0042,EMP0011
INV00843,2024-05-20 04:50:03,2617228,Tiền mặt,2024-05-20 04:50:03,Đã thanh toán,BKG00931,DSC018,CRT0035,EMP0007
INV00844,2024-11-12 02:56:38,2738947,Ví điện tử,2024-11-12 02:56:38,Chưa thanh toán,BKG00356,DSC037,CRT0048,EMP0035
INV00845,2024-06-04 06:14:59,1824240,Thẻ,2024-06-04 06:14:59,Đã thanh toán,BKG01072,DSC039,CRT0016,EMP0062
INV00846,2024-09-04 23:29:07,2824483,Thẻ,2024-09-04 23:29:07,Hủy,BKG00035,DSC024,CRT0018,EMP0107
INV00847,2024-04-04 18:19:34,2363508,Ví điện tử,2024-04-04 18:19:34,Hủy,BKG00740,DSC032,CRT0003,EMP0002
INV00848,2024-06-29 12:00:18,231486,Chuyển khoản,2024-06-29 12:00:18,Chưa thanh toán,BKG01191,DSC040,CRT0004,EMP0094
INV00849,2024-06-21 08:31:20,707379,Thẻ,2024-06-21 08:31:20,Hủy,BKG00160,DSC007,CRT0051,EMP0030
INV00850,2024-10-01 10:06:49,2198511,Chuyển khoản,2024-10-01 10:06:49,Chưa thanh toán,BKG00580,DSC001,CRT0013,EMP0027
INV00851,2024-11-09 02:11:16,1671855,Thẻ,2024-11-09 02:11:16,Chưa thanh toán,BKG00862,DSC044,CRT0038,EMP0054
INV00852,2024-02-14 20:50:04,304518,Tiền mặt,2024-02-14 20:50:04,Hủy,BKG00640,DSC006,CRT0026,EMP0004
INV00853,2024-09-19 23:45:27,938425,Ví điện tử,2024-09-19 23:45:27,Chưa thanh toán,BKG00670,DSC014,CRT0012,EMP0001
INV00854,2024-03-08 15:11:25,1707328,Ví điện tử,2024-03-08 15:11:25,Hủy,BKG01162,DSC004,CRT0014,EMP0010
INV00855,2024-04-17 07:33:34,647159,Chuyển khoản,2024-04-17 07:33:34,Chưa thanh toán,BKG00792,DSC049,CRT0026,EMP0108
INV00856,2024-02-15 10:15:08,1690229,Chuyển khoản,2024-02-15 10:15:08,Chưa thanh toán,BKG00600,DSC007,CRT0004,EMP0116
INV00857,2024-02-10 22:26:04,132722,Ví điện tử,2024-02-10 22:26:04,Chưa thanh toán,BKG00974,DSC005,CRT0006,EMP0089
INV00858,2024-08-21 19:39:23,2541430,Thẻ,2024-08-21 19:39:23,Chưa thanh toán,BKG00649,DSC019,CRT0030,EMP0118
INV00859,2024-05-09 21:17:29,561936,Tiền mặt,2024-05-09 21:17:29,Hủy,BKG01173,DSC039,CRT0024,EMP0004
INV00860,2024-12-13 23:12:22,148715,Ví điện tử,2024-12-13 23:12:22,Chưa thanh toán,BKG00682,DSC001,CRT0027,EMP0099
INV00861,2024-09-04 15:40:47,1602026,Thẻ,2024-09-04 15:40:47,Chưa thanh toán,BKG00855,DSC011,CRT0015,EMP0047
INV00862,2024-07-02 05:53:30,1912771,Tiền mặt,2024-07-02 05:53:30,Chưa thanh toán,BKG00741,DSC016,CRT0012,EMP0034
INV00863,2024-09-10 06:34:23,217988,Ví điện tử,2024-09-10 06:34:23,Đã thanh toán,BKG00381,DSC010,CRT0052,EMP0119
INV00864,2024-02-07 23:41:58,327844,Ví điện tử,2024-02-07 23:41:58,Chưa thanh toán,BKG00849,DSC026,CRT0021,EMP0096
INV00865,2024-03-06 10:49:40,1336702,Ví điện tử,2024-03-06 10:49:40,Đã thanh toán,BKG00344,DSC038,CRT0013,EMP0047
INV00866,2024-06-21 08:27:58,1306065,Thẻ,2024-06-21 08:27:58,Đã thanh toán,BKG00617,DSC006,CRT0038,EMP0006
INV00867,2024-02-03 04:27:09,2190339,Ví điện tử,2024-02-03 04:27:09,Hủy,BKG00393,DSC022,CRT0010,EMP0017
INV00868,2024-08-30 08:31:10,2692654,Tiền mặt,2024-08-30 08:31:10,Đã thanh toán,BKG00713,DSC032,CRT0011,EMP0051
INV00869,2024-07-23 15:16:56,2048631,Tiền mặt,2024-07-23 15:16:56,Đã thanh toán,BKG01074,DSC034,CRT0039,EMP0104
INV00870,2024-11-12 18:36:44,2422965,Thẻ,2024-11-12 18:36:44,Chưa thanh toán,BKG00203,DSC016,CRT0031,EMP0014
INV00871,2024-02-06 08:34:01,379723,Tiền mặt,2024-02-06 08:34:01,Chưa thanh toán,BKG00333,DSC017,CRT0047,EMP0034
INV00872,2024-04-23 16:44:44,2200302,Ví điện tử,2024-04-23 16:44:44,Đã thanh toán,BKG00747,DSC020,CRT0057,EMP0040
INV00873,2024-03-25 05:02:05,411901,Ví điện tử,2024-03-25 05:02:05,Hủy,BKG00418,DSC044,CRT0029,EMP0010
INV00874,2024-04-12 09:50:28,487587,Ví điện tử,2024-04-12 09:50:28,Hủy,BKG00002,DSC037,CRT0044,EMP0053
INV00875,2024-05-04 17:34:53,1401347,Ví điện tử,2024-05-04 17:34:53,Hủy,BKG00110,DSC021,CRT0035,EMP0046
INV00876,2024-11-12 06:40:10,120612,Tiền mặt,2024-11-12 06:40:10,Hủy,BKG00521,DSC013,CRT0001,EMP0115
INV00877,2024-11-04 18:22:17,480681,Tiền mặt,2024-11-04 18:22:17,Đã thanh toán,BKG00826,DSC032,CRT0057,EMP0117
INV00878,2024-01-12 05:37:13,1722996,Tiền mặt,2024-01-12 05:37:13,Chưa thanh toán,BKG00423,DSC007,CRT0042,EMP0113
INV00879,2024-02-10 04:57:27,2919005,Chuyển khoản,2024-02-10 04:57:27,Chưa thanh toán,BKG00926,DSC009,CRT0014,EMP0069
INV00880,2024-09-15 03:08:28,2290883,Tiền mặt,2024-09-15 03:08:28,Chưa thanh toán,BKG00180,DSC041,CRT0030,EMP0021
INV00881,2024-05-03 11:03:06,2071862,Ví điện tử,2024-05-03 11:03:06,Đã thanh toán,BKG00780,DSC038,CRT0023,EMP0108
INV00882,2024-01-05 17:51:20,228566,Thẻ,2024-01-05 17:51:20,Đã thanh toán,BKG01167,DSC005,CRT0005,EMP0086
INV00883,2024-11-28 08:31:14,644757,Ví điện tử,2024-11-28 08:31:14,Hủy,BKG00817,DSC050,CRT0047,EMP0008
INV00884,2024-11-14 10:04:00,723074,Thẻ,2024-11-14 10:04:00,Chưa thanh toán,BKG00154,DSC019,CRT0008,EMP0054
INV00885,2024-04-15 08:05:23,2987777,Tiền mặt,2024-04-15 08:05:23,Chưa thanh toán,BKG00621,DSC012,CRT0043,EMP0091
INV00886,2024-04-08 10:35:40,2084017,Ví điện tử,2024-04-08 10:35:40,Chưa thanh toán,BKG00598,DSC021,CRT0043,EMP0051
INV00887,2024-04-16 16:51:38,2315302,Tiền mặt,2024-04-16 16:51:38,Hủy,BKG00260,DSC010,CRT0015,EMP0108
INV00888,2024-06-14 05:17:01,1332506,Ví điện tử,2024-06-14 05:17:01,Hủy,BKG00151,DSC009,CRT0051,EMP0011
INV00889,2024-04-11 15:19:41,1779111,Thẻ,2024-04-11 15:19:41,Chưa thanh toán,BKG00460,DSC004,CRT0034,EMP0104
INV00890,2024-08-31 20:34:41,1517423,Ví điện tử,2024-08-31 20:34:41,Đã thanh toán,BKG00305,DSC040,CRT0016,EMP0036
INV00891,2024-05-03 17:35:13,715985,Thẻ,2024-05-03 17:35:13,Đã thanh toán,BKG01015,DSC005,CRT0019,EMP0055
INV00892,2024-03-14 03:18:54,1079875,Thẻ,2024-03-14 03:18:54,Hủy,BKG00888,DSC007,CRT0049,EMP0111
INV00893,2024-11-03 18:44:01,1418996,Thẻ,2024-11-03 18:44:01,Hủy,BKG00881,DSC001,CRT0003,EMP0100
INV00894,2024-11-15 01:11:27,1307928,Chuyển khoản,2024-11-15 01:11:27,Đã thanh toán,BKG00197,DSC007,CRT0045,EMP0113
INV00895,2024-12-26 13:46:41,2839989,Thẻ,2024-12-26 13:46:41,Hủy,BKG00459,DSC007,CRT0042,EMP0087
INV00896,2024-06-14 04:00:28,1115439,Tiền mặt,2024-06-14 04:00:28,Đã thanh toán,BKG00216,DSC041,CRT0049,EMP0088
INV00897,2024-07-30 00:07:38,2610800,Ví điện tử,2024-07-30 00:07:38,Hủy,BKG00094,DSC044,CRT0041,EMP0062
INV00898,2024-11-20 12:27:19,2971003,Ví điện tử,2024-11-20 12:27:19,Chưa thanh toán,BKG00658,DSC048,CRT0029,EMP0096
INV00899,2024-02-13 07:01:49,2438023,Thẻ,2024-02-13 07:01:49,Chưa thanh toán,BKG01080,DSC050,CRT0015,EMP0002
INV00900,2024-09-27 02:31:33,2925618,Ví điện tử,2024-09-27 02:31:33,Đã thanh toán,BKG00570,DSC021,CRT0041,EMP0037
INV00901,2024-11-21 08:59:23,2190060,Chuyển khoản,2024-11-21 08:59:23,Đã thanh toán,BKG00488,DSC016,CRT0018,EMP0090
INV00902,2024-09-11 03:22:20,2839006,Ví điện tử,2024-09-11 03:22:20,Chưa thanh toán,BKG00961,DSC039,CRT0016,EMP0056
INV00903,2024-02-06 10:05:08,2888598,Chuyển khoản,2024-02-06 10:05:08,Đã thanh toán,BKG01029,DSC028,CRT0050,EMP0047
INV00904,2024-11-20 22:27:05,1112587,Thẻ,2024-11-20 22:27:05,Chưa thanh toán,BKG00991,DSC005,CRT0052,EMP0111
INV00905,2024-04-08 16:30:20,117184,Tiền mặt,2024-04-08 16:30:20,Chưa thanh toán,BKG01155,,CRT0014,EMP0061
INV00906,2024-12-20 03:51:56,584758,Ví điện tử,2024-12-20 03:51:56,Đã thanh toán,BKG00671,DSC034,CRT0040,EMP0051
INV00907,2024-09-07 04:58:22,174866,Tiền mặt,2024-09-07 04:58:22,Đã thanh toán,BKG00735,DSC048,CRT0011,EMP0073
INV00908,2024-10-08 06:35:22,2856505,Ví điện tử,2024-10-08 06:35:22,Hủy,BKG00067,DSC023,CRT0039,EMP0045
INV00909,2024-02-29 11:33:54,2206338,Chuyển khoản,2024-02-29 11:33:54,Đã thanh toán,BKG01087,DSC005,CRT0018,EMP0058
INV00910,2024-06-03 15:41:00,2219492,Chuyển khoản,2024-06-03 15:41:00,Đã thanh toán,BKG00813,DSC004,CRT0014,EMP0095
INV00911,2024-01-30 21:21:48,1886860,Thẻ,2024-01-30 21:21:48,Đã thanh toán,BKG00195,DSC041,CRT0006,EMP0077
INV00912,2024-01-14 16:24:07,2994060,Ví điện tử,2024-01-14 16:24:07,Hủy,BKG00781,DSC047,CRT0012,EMP0095
INV00913,2024-09-07 21:54:34,2664456,Tiền mặt,2024-09-07 21:54:34,Đã thanh toán,BKG01046,DSC002,CRT0035,EMP0095
INV00914,2024-07-14 01:47:50,944666,Tiền mặt,2024-07-14 01:47:50,Đã thanh toán,BKG00252,DSC006,CRT0010,EMP0086
INV00915,2024-12-29 17:17:19,2543467,Chuyển khoản,2024-12-29 17:17:19,Chưa thanh toán,BKG00286,DSC022,CRT0057,EMP0071
INV00916,2024-03-22 10:14:26,1112575,Ví điện tử,2024-03-22 10:14:26,Đã thanh toán,BKG00380,DSC006,CRT0022,EMP0050
INV00917,2024-02-23 04:57:49,1552136,Thẻ,2024-02-23 04:57:49,Đã thanh toán,BKG00439,DSC001,CRT0034,EMP0109
INV00918,2024-02-17 21:06:44,1880978,Thẻ,2024-02-17 21:06:44,Chưa thanh toán,BKG00944,DSC012,CRT0045,EMP0015
INV00919,2024-03-14 14:04:38,1271336,Ví điện tử,2024-03-14 14:04:38,Chưa thanh toán,BKG00358,,CRT0032,EMP0084
INV00920,2024-02-25 21:56:05,945362,Ví điện tử,2024-02-25 21:56:05,Đã thanh toán,BKG01008,DSC021,CRT0015,EMP0090
INV00921,2024-03-10 20:46:20,524595,Tiền mặt,2024-03-10 20:46:20,Hủy,BKG00634,DSC044,CRT0047,EMP0020
INV00922,2024-04-08 02:41:19,876515,Ví điện tử,2024-04-08 02:41:19,Đã thanh toán,BKG00900,DSC003,CRT0039,EMP0031
INV00923,2024-02-13 11:17:39,1650281,Thẻ,2024-02-13 11:17:39,Chưa thanh toán,BKG01041,DSC042,CRT0030,EMP0009
INV00924,2024-05-12 23:12:28,311452,Thẻ,2024-05-12 23:12:28,Chưa thanh toán,BKG00675,DSC043,CRT0037,EMP0018
INV00925,2024-12-03 20:05:06,2788534,Ví điện tử,2024-12-03 20:05:06,Đã thanh toán,BKG01177,DSC001,CRT0024,EMP0046
INV00926,2024-08-24 01:03:43,2645428,Chuyển khoản,2024-08-24 01:03:43,Đã thanh toán,BKG00810,DSC015,CRT0019,EMP0086
INV00927,2024-03-22 21:18:57,2030773,Chuyển khoản,2024-03-22 21:18:57,Hủy,BKG00714,DSC038,CRT0030,EMP0020
INV00928,2024-10-07 06:21:38,2729148,Tiền mặt,2024-10-07 06:21:38,Chưa thanh toán,BKG00865,DSC007,CRT0044,EMP0101
INV00929,2024-08-14 09:54:37,723223,Tiền mặt,2024-08-14 09:54:37,Hủy,BKG00491,DSC006,CRT0021,EMP0014
INV00930,2024-12-10 22:07:23,2770270,Tiền mặt,2024-12-10 22:07:23,Chưa thanh toán,BKG00491,DSC005,CRT0042,EMP0027
INV00931,2024-01-12 09:51:04,2094072,Tiền mặt,2024-01-12 09:51:04,Chưa thanh toán,BKG00385,DSC022,CRT0024,EMP0098
INV00932,2024-12-03 06:35:40,1191080,Thẻ,2024-12-03 06:35:40,Hủy,BKG01182,DSC026,CRT0018,EMP0068
INV00933,2024-10-11 03:56:21,534477,Chuyển khoản,2024-10-11 03:56:21,Chưa thanh toán,BKG00433,DSC011,CRT0009,EMP0106
INV00934,2024-03-29 14:29:10,813565,Chuyển khoản,2024-03-29 14:29:10,Hủy,BKG01143,DSC003,CRT0031,EMP0101
INV00935,2024-10-19 06:49:28,1449534,Thẻ,2024-10-19 06:49:28,Chưa thanh toán,BKG00972,DSC046,CRT0004,EMP0099
INV00936,2024-08-15 02:25:13,539675,Thẻ,2024-08-15 02:25:13,Hủy,BKG00984,DSC016,CRT0001,EMP0068
INV00937,2024-12-06 23:19:58,1943843,Chuyển khoản,2024-12-06 23:19:58,Chưa thanh toán,BKG00421,DSC034,CRT0031,EMP0080
INV00938,2024-03-28 10:56:00,568111,Ví điện tử,2024-03-28 10:56:00,Hủy,BKG01135,DSC028,CRT0012,EMP0018
INV00939,2024-01-22 00:06:23,2263692,Thẻ,2024-01-22 00:06:23,Chưa thanh toán,BKG00429,DSC001,CRT0029,EMP0009
INV00940,2024-08-30 13:38:51,1072596,Thẻ,2024-08-30 13:38:51,Đã thanh toán,BKG00920,DSC005,CRT0054,EMP0070
INV00941,2024-10-04 10:24:12,2610576,Chuyển khoản,2024-10-04 10:24:12,Hủy,BKG01146,DSC035,CRT0051,EMP0099
INV00942,2024-01-02 05:01:11,927713,Chuyển khoản,2024-01-02 05:01:11,Hủy,BKG00570,DSC029,CRT0042,EMP0057
INV00943,2024-02-17 21:15:01,501470,Thẻ,2024-02-17 21:15:01,Hủy,BKG00428,DSC015,CRT0029,EMP0008
INV00944,2024-04-13 12:43:49,1759637,Thẻ,2024-04-13 12:43:49,Đã thanh toán,BKG00628,DSC011,CRT0054,EMP0047
INV00945,2024-01-13 02:33:29,1943905,Chuyển khoản,2024-01-13 02:33:29,Đã thanh toán,BKG00032,DSC032,CRT0001,EMP0042
INV00946,2024-05-05 00:24:48,2826347,Chuyển khoản,2024-05-05 00:24:48,Đã thanh toán,BKG01063,DSC033,CRT0009,EMP0110
INV00947,2024-08-02 06:51:58,524118,Tiền mặt,2024-08-02 06:51:58,Hủy,BKG00255,DSC043,CRT0050,EMP0066
INV00948,2024-08-03 16:45:34,851615,Tiền mặt,2024-08-03 16:45:34,Chưa thanh toán,BKG00476,DSC037,CRT0034,EMP0042
