BookingID,CourtType,OrderDate,OrderTime,StartTime,EndTime,Status,CustomerID,SportCenterID,RID
BKG00752,Bóng rổ,2024-08-30,18:22:35,2024-09-02 22:22:35,2024-09-03 01:22:35,Cancelled,CUS00564,CEN003,EMP0023
BKG00753,Bóng rổ,2024-11-18,11:40:45,2024-11-21 16:40:45,2024-11-21 18:40:45,Pending,CUS00343,CEN002,EMP0050
BKG00754,Bóng rổ,2024-05-24,01:17:01,2024-05-29 10:17:01,2024-05-29 11:17:01,Confirmed,CUS00500,CEN004,EMP0021
BKG00755,Tennis,2024-11-01,20:21:03,2024-11-05 06:21:03,2024-11-05 09:21:03,Pending,CUS00635,CEN004,EMP0054
BKG00756,Tennis,2024-02-10,20:46:51,2024-02-15 03:46:51,2024-02-15 05:46:51,Pending,CUS00256,CEN004,EMP0109
BKG00757,Tennis,2024-03-02,20:21:16,2024-03-07 03:21:16,2024-03-07 05:21:16,Confirmed,CUS00445,CEN003,EMP0086
BKG00758,Cầu lông,2024-05-11,06:59:01,2024-05-14 14:59:01,2024-05-14 17:59:01,Cancelled,CUS00706,CEN004,EMP0017
BKG00759,Tennis,2024-10-17,11:17:03,2024-10-20 13:17:03,2024-10-20 15:17:03,Pending,CUS00725,CEN004,EMP0064
BKG00760,Cầu lông,2024-04-25,15:47:33,2024-04-26 20:47:33,2024-04-26 22:47:33,Pending,CUS00161,CEN004,EMP0111
BKG00761,Bóng rổ,2024-03-17,07:39:33,2024-03-27 15:39:33,2024-03-27 16:39:33,Confirmed,CUS00278,CEN002,EMP0085
BKG00762,Tennis,2024-06-08,13:09:35,2024-06-16 18:09:35,2024-06-16 21:09:35,Cancelled,CUS00440,CEN002,EMP0086
BKG00763,Bóng đá,2024-06-09,09:03:17,2024-06-10 15:03:17,2024-06-10 18:03:17,Cancelled,CUS00151,CEN003,EMP0073
BKG00764,Bóng rổ,2024-08-17,05:24:50,2024-08-27 08:24:50,2024-08-27 11:24:50,Cancelled,CUS00771,CEN005,EMP0101
BKG00765,Bóng đá,2024-06-10,06:41:43,2024-06-11 11:41:43,2024-06-11 12:41:43,Cancelled,CUS00513,CEN001,EMP0013
BKG00766,Bóng rổ,2024-12-14,08:03:38,2024-12-22 18:03:38,2024-12-22 19:03:38,Cancelled,CUS00473,CEN001,EMP0004
BKG00767,Cầu lông,2024-01-09,23:30:26,2024-01-17 02:30:26,2024-01-17 04:30:26,Pending,CUS00389,CEN001,EMP0061
BKG00768,Cầu lông,2024-10-27,23:40:06,2024-10-28 00:40:06,2024-10-28 02:40:06,Cancelled,CUS00629,CEN004,EMP0105
BKG00769,Bóng rổ,2024-08-03,02:37:59,2024-08-03 10:37:59,2024-08-03 11:37:59,Confirmed,CUS00750,CEN003,EMP0074
BKG00770,Cầu lông,2024-02-15,18:12:18,2024-02-17 19:12:18,2024-02-17 21:12:18,Confirmed,CUS00202,CEN005,EMP0099
BKG00771,Tennis,2024-10-31,02:03:47,2024-11-07 08:03:47,2024-11-07 09:03:47,Confirmed,CUS00658,CEN003,EMP0108
BKG00772,Cầu lông,2024-10-17,18:03:57,2024-10-27 04:03:57,2024-10-27 05:03:57,Confirmed,CUS00720,CEN003,EMP0045
BKG00773,Bóng rổ,2024-03-20,15:48:31,2024-03-24 00:48:31,2024-03-24 01:48:31,Confirmed,CUS00143,CEN005,EMP0111
BKG00774,Tennis,2024-01-05,09:46:21,2024-01-08 15:46:21,2024-01-08 18:46:21,Confirmed,CUS00518,CEN001,EMP0086
BKG00775,Bóng đá,2024-03-11,11:54:29,2024-03-21 17:54:29,2024-03-21 20:54:29,Confirmed,CUS00736,CEN003,EMP0073
BKG00776,Bóng rổ,2024-02-04,08:14:18,2024-02-13 14:14:18,2024-02-13 16:14:18,Cancelled,CUS00027,CEN004,EMP0088
BKG00777,Cầu lông,2024-03-25,20:06:33,2024-03-30 23:06:33,2024-03-31 02:06:33,Pending,CUS00034,CEN001,EMP0050
BKG00778,Bóng đá,2024-03-06,22:43:39,2024-03-12 07:43:39,2024-03-12 08:43:39,Pending,CUS00411,CEN002,EMP0073
BKG00779,Tennis,2024-10-11,00:58:14,2024-10-20 00:58:14,2024-10-20 01:58:14,Pending,CUS00232,CEN002,EMP0035
BKG00780,Tennis,2024-03-24,16:05:06,2024-04-01 02:05:06,2024-04-01 04:05:06,Confirmed,CUS00673,CEN002,EMP0088
BKG00781,Tennis,2024-07-26,04:23:08,2024-07-27 08:23:08,2024-07-27 09:23:08,Cancelled,CUS00559,CEN003,EMP0012
BKG00782,Bóng đá,2024-01-28,15:14:52,2024-02-03 22:14:52,2024-02-04 01:14:52,Pending,CUS00039,CEN001,EMP0033
BKG00783,Bóng đá,2024-02-10,06:49:44,2024-02-16 06:49:44,2024-02-16 08:49:44,Cancelled,CUS00671,CEN005,EMP0085
BKG00784,Bóng đá,2024-10-26,16:23:01,2024-10-26 16:23:01,2024-10-26 18:23:01,Cancelled,CUS00166,CEN001,EMP0020
BKG00785,Bóng rổ,2024-11-27,08:32:51,2024-12-03 09:32:51,2024-12-03 11:32:51,Cancelled,CUS00034,CEN001,EMP0113
BKG00786,Bóng đá,2024-04-05,17:03:36,2024-04-09 19:03:36,2024-04-09 20:03:36,Pending,CUS00265,CEN005,EMP0115
BKG00787,Tennis,2024-04-27,10:13:52,2024-05-05 14:13:52,2024-05-05 15:13:52,Pending,CUS00215,CEN003,EMP0026
BKG00788,Bóng đá,2024-06-14,05:38:27,2024-06-14 12:38:27,2024-06-14 15:38:27,Cancelled,CUS00099,CEN004,EMP0108
BKG00789,Bóng đá,2024-03-20,18:32:58,2024-03-29 00:32:58,2024-03-29 01:32:58,Pending,CUS00332,CEN004,EMP0013
BKG00790,Bóng đá,2024-11-03,02:00:15,2024-11-10 03:00:15,2024-11-10 04:00:15,Pending,CUS00723,CEN001,EMP0075
BKG00791,Tennis,2024-12-25,17:01:20,2024-12-25 19:01:20,2024-12-25 21:01:20,Confirmed,CUS00686,CEN001,EMP0021
BKG00792,Bóng đá,2024-04-22,08:44:02,2024-04-23 09:44:02,2024-04-23 10:44:02,Cancelled,CUS00471,CEN003,EMP0041
BKG00793,Cầu lông,2024-12-18,21:07:43,2024-12-25 22:07:43,2024-12-26 01:07:43,Pending,CUS00447,CEN004,EMP0109
BKG00794,Tennis,2024-07-09,15:08:31,2024-07-15 19:08:31,2024-07-15 21:08:31,Pending,CUS00620,CEN001,EMP0031
BKG00795,Bóng đá,2024-01-15,13:36:40,2024-01-25 20:36:40,2024-01-25 22:36:40,Cancelled,CUS00114,CEN004,EMP0016
BKG00796,Tennis,2024-03-06,18:10:11,2024-03-10 04:10:11,2024-03-10 05:10:11,Pending,CUS00357,CEN003,EMP0113
BKG00797,Bóng đá,2024-01-30,13:37:51,2024-02-02 14:37:51,2024-02-02 16:37:51,Pending,CUS00340,CEN001,EMP0053
BKG00798,Bóng rổ,2024-09-14,01:15:29,2024-09-16 07:15:29,2024-09-16 08:15:29,Confirmed,CUS00562,CEN003,EMP0105
BKG00799,Tennis,2024-05-10,22:19:38,2024-05-13 03:19:38,2024-05-13 04:19:38,Cancelled,CUS00509,CEN003,EMP0115
BKG00800,Bóng đá,2024-01-01,18:47:45,2024-01-04 04:47:45,2024-01-04 06:47:45,Confirmed,CUS00499,CEN001,EMP0120
BKG00801,Bóng rổ,2024-08-14,16:56:22,2024-08-23 01:56:22,2024-08-23 04:56:22,Cancelled,CUS00283,CEN005,EMP0068
BKG00802,Tennis,2024-06-14,09:51:04,2024-06-20 18:51:04,2024-06-20 20:51:04,Cancelled,CUS00584,CEN005,EMP0029
BKG00803,Bóng đá,2024-01-12,21:27:01,2024-01-17 22:27:01,2024-01-18 01:27:01,Cancelled,CUS00718,CEN003,EMP0056
BKG00804,Bóng rổ,2024-05-15,02:21:56,2024-05-25 08:21:56,2024-05-25 09:21:56,Confirmed,CUS00373,CEN005,EMP0038
BKG00805,Cầu lông,2024-11-26,18:46:17,2024-11-29 01:46:17,2024-11-29 04:46:17,Cancelled,CUS00089,CEN004,EMP0020
BKG00806,Bóng rổ,2024-06-05,23:29:07,2024-06-08 09:29:07,2024-06-08 11:29:07,Confirmed,CUS00376,CEN001,EMP0034
BKG00807,Bóng rổ,2024-12-05,09:56:30,2024-12-05 16:56:30,2024-12-05 17:56:30,Cancelled,CUS00044,CEN001,EMP0038
BKG00808,Tennis,2024-02-13,04:45:13,2024-02-16 04:45:13,2024-02-16 06:45:13,Cancelled,CUS00664,CEN004,EMP0111
BKG00809,Cầu lông,2024-04-11,05:41:09,2024-04-11 13:41:09,2024-04-11 15:41:09,Pending,CUS00006,CEN001,EMP0082
BKG00810,Bóng rổ,2024-06-07,21:48:57,2024-06-16 06:48:57,2024-06-16 07:48:57,Cancelled,CUS00279,CEN001,EMP0063
BKG00811,Cầu lông,2024-07-27,06:39:56,2024-07-29 06:39:56,2024-07-29 08:39:56,Confirmed,CUS00173,CEN002,EMP0065
BKG00812,Bóng đá,2024-02-17,06:27:45,2024-02-22 16:27:45,2024-02-22 17:27:45,Pending,CUS00235,CEN002,EMP0071
BKG00813,Cầu lông,2024-03-11,06:52:04,2024-03-13 14:52:04,2024-03-13 15:52:04,Confirmed,CUS00014,CEN005,EMP0036
BKG00814,Bóng rổ,2024-05-06,21:27:27,2024-05-09 05:27:27,2024-05-09 06:27:27,Confirmed,CUS00621,CEN005,EMP0077
BKG00815,Tennis,2024-01-13,09:47:36,2024-01-13 13:47:36,2024-01-13 14:47:36,Pending,CUS00744,CEN005,EMP0035
BKG00816,Bóng rổ,2024-08-23,02:10:24,2024-08-24 05:10:24,2024-08-24 07:10:24,Pending,CUS00722,CEN001,EMP0120
BKG00817,Cầu lông,2024-05-14,18:32:50,2024-05-24 18:32:50,2024-05-24 20:32:50,Pending,CUS00327,CEN004,EMP0119
BKG00818,Cầu lông,2024-03-04,23:24:48,2024-03-15 07:24:48,2024-03-15 10:24:48,Pending,CUS00008,CEN004,EMP0038
BKG00819,Bóng đá,2024-09-05,09:05:58,2024-09-15 14:05:58,2024-09-15 16:05:58,Cancelled,CUS00042,CEN005,EMP0098
BKG00820,Bóng rổ,2024-07-22,13:48:46,2024-07-25 13:48:46,2024-07-25 14:48:46,Cancelled,CUS00018,CEN001,EMP0004
BKG00821,Tennis,2024-02-09,17:45:13,2024-02-18 21:45:13,2024-02-19 00:45:13,Confirmed,CUS00249,CEN003,EMP0010
BKG00822,Tennis,2024-12-04,11:46:47,2024-12-06 19:46:47,2024-12-06 20:46:47,Cancelled,CUS00269,CEN003,EMP0061
BKG00823,Bóng rổ,2024-11-06,15:18:17,2024-11-13 19:18:17,2024-11-13 22:18:17,Cancelled,CUS00132,CEN005,EMP0005
BKG00824,Cầu lông,2024-02-03,00:16:48,2024-02-13 08:16:48,2024-02-13 11:16:48,Cancelled,CUS00625,CEN002,EMP0003
BKG00825,Bóng rổ,2024-03-27,05:18:40,2024-04-01 12:18:40,2024-04-01 15:18:40,Cancelled,CUS00728,CEN001,EMP0087
BKG00826,Cầu lông,2024-06-29,10:56:13,2024-07-07 19:56:13,2024-07-07 20:56:13,Cancelled,CUS00150,CEN001,EMP0029
BKG00827,Bóng rổ,2024-04-07,07:35:03,2024-04-10 13:35:03,2024-04-10 16:35:03,Cancelled,CUS00015,CEN003,EMP0105
BKG00828,Tennis,2024-08-02,14:08:07,2024-08-07 19:08:07,2024-08-07 21:08:07,Confirmed,CUS00607,CEN005,EMP0040
BKG00829,Bóng đá,2024-07-30,13:15:47,2024-08-03 15:15:47,2024-08-03 18:15:47,Cancelled,CUS00001,CEN004,EMP0078
BKG00830,Bóng rổ,2024-08-07,23:35:29,2024-08-17 23:35:29,2024-08-18 02:35:29,Confirmed,CUS00368,CEN002,EMP0067
BKG00831,Bóng rổ,2024-01-06,17:41:28,2024-01-12 18:41:28,2024-01-12 21:41:28,Pending,CUS00398,CEN003,EMP0054
BKG00832,Bóng rổ,2024-04-03,10:29:12,2024-04-06 17:29:12,2024-04-06 19:29:12,Confirmed,CUS00455,CEN001,EMP0011
BKG00833,Bóng rổ,2024-05-03,15:12:46,2024-05-05 22:12:46,2024-05-06 00:12:46,Pending,CUS00229,CEN004,EMP0085
BKG00834,Bóng đá,2024-04-26,01:23:57,2024-05-05 09:23:57,2024-05-05 10:23:57,Pending,CUS00367,CEN002,EMP0082
BKG00835,Bóng đá,2024-07-17,20:26:57,2024-07-21 23:26:57,2024-07-22 01:26:57,Cancelled,CUS00409,CEN005,EMP0079
BKG00836,Cầu lông,2024-09-05,14:36:33,2024-09-14 20:36:33,2024-09-14 22:36:33,Confirmed,CUS00309,CEN004,EMP0100
BKG00837,Bóng rổ,2024-11-29,20:48:36,2024-12-02 01:48:36,2024-12-02 02:48:36,Cancelled,CUS00289,CEN002,EMP0031
BKG00838,Cầu lông,2024-12-15,21:30:04,2024-12-19 23:30:04,2024-12-20 00:30:04,Confirmed,CUS00525,CEN001,EMP0099
BKG00839,Bóng đá,2024-04-16,08:59:42,2024-04-17 15:59:42,2024-04-17 18:59:42,Pending,CUS00316,CEN001,EMP0093
BKG00840,Tennis,2024-05-12,19:44:44,2024-05-16 01:44:44,2024-05-16 04:44:44,Pending,CUS00336,CEN005,EMP0044
BKG00841,Tennis,2024-06-27,01:51:51,2024-07-01 10:51:51,2024-07-01 11:51:51,Confirmed,CUS00179,CEN004,EMP0073
BKG00842,Bóng rổ,2024-01-06,19:18:34,2024-01-08 23:18:34,2024-01-09 00:18:34,Confirmed,CUS00464,CEN001,EMP0031
BKG00843,Cầu lông,2024-03-27,01:40:41,2024-04-06 03:40:41,2024-04-06 06:40:41,Confirmed,CUS00692,CEN005,EMP0038
BKG00844,Tennis,2024-03-11,09:40:52,2024-03-14 10:40:52,2024-03-14 12:40:52,Cancelled,CUS00551,CEN002,EMP0068
BKG00845,Bóng rổ,2024-03-28,21:49:35,2024-03-29 01:49:35,2024-03-29 02:49:35,Pending,CUS00620,CEN004,EMP0051
BKG00846,Cầu lông,2024-12-17,09:32:36,2024-12-26 18:32:36,2024-12-26 19:32:36,Confirmed,CUS00162,CEN001,EMP0063
BKG00847,Tennis,2024-03-01,23:06:23,2024-03-11 01:06:23,2024-03-11 02:06:23,Pending,CUS00310,CEN001,EMP0053
BKG00848,Bóng rổ,2024-07-29,07:50:11,2024-07-31 08:50:11,2024-07-31 10:50:11,Cancelled,CUS00247,CEN005,EMP0023
BKG00849,Bóng rổ,2024-05-28,12:41:23,2024-06-06 15:41:23,2024-06-06 17:41:23,Pending,CUS00406,CEN002,EMP0017
BKG00850,Tennis,2024-10-18,20:42:49,2024-10-18 23:42:49,2024-10-19 00:42:49,Pending,CUS00601,CEN002,EMP0065
BKG00851,Bóng đá,2024-04-27,07:29:59,2024-05-05 12:29:59,2024-05-05 13:29:59,Pending,CUS00155,CEN001,EMP0054
BKG00852,Bóng đá,2024-09-17,18:07:45,2024-09-26 18:07:45,2024-09-26 19:07:45,Cancelled,CUS00246,CEN002,EMP0028
BKG00853,Tennis,2024-08-28,09:27:11,2024-08-31 16:27:11,2024-08-31 19:27:11,Confirmed,CUS00087,CEN005,EMP0008
BKG00854,Bóng đá,2024-01-23,13:51:21,2024-02-02 13:51:21,2024-02-02 14:51:21,Cancelled,CUS00596,CEN003,EMP0056
BKG00855,Bóng đá,2024-05-26,07:52:15,2024-05-28 09:52:15,2024-05-28 11:52:15,Confirmed,CUS00733,CEN003,EMP0090
BKG00856,Bóng rổ,2024-01-25,20:25:59,2024-02-03 01:25:59,2024-02-03 03:25:59,Cancelled,CUS00317,CEN001,EMP0094
BKG00857,Bóng rổ,2024-08-13,00:05:34,2024-08-22 02:05:34,2024-08-22 03:05:34,Pending,CUS00293,CEN003,EMP0094
BKG00858,Cầu lông,2024-02-23,02:17:22,2024-02-26 03:17:22,2024-02-26 05:17:22,Cancelled,CUS00643,CEN004,EMP0060
BKG00859,Bóng đá,2024-04-20,15:07:23,2024-04-25 21:07:23,2024-04-25 23:07:23,Confirmed,CUS00752,CEN003,EMP0108
BKG00860,Cầu lông,2024-06-21,09:48:03,2024-06-21 10:48:03,2024-06-21 13:48:03,Confirmed,CUS00776,CEN003,EMP0026
BKG00861,Bóng đá,2024-12-23,06:59:26,2024-12-24 16:59:26,2024-12-24 18:59:26,Confirmed,CUS00439,CEN004,EMP0092
BKG00862,Bóng rổ,2024-05-12,00:51:20,2024-05-12 05:51:20,2024-05-12 06:51:20,Cancelled,CUS00483,CEN004,EMP0009
BKG00863,Cầu lông,2024-01-11,07:01:23,2024-01-20 09:01:23,2024-01-20 12:01:23,Pending,CUS00718,CEN003,EMP0062
BKG00864,Bóng đá,2024-06-06,23:27:33,2024-06-17 00:27:33,2024-06-17 03:27:33,Cancelled,CUS00062,CEN002,EMP0017
BKG00865,Cầu lông,2024-01-27,21:25:59,2024-02-06 22:25:59,2024-02-07 00:25:59,Confirmed,CUS00642,CEN005,EMP0088
BKG00866,Bóng rổ,2024-01-10,08:04:22,2024-01-16 18:04:22,2024-01-16 20:04:22,Cancelled,CUS00438,CEN002,EMP0043
BKG00867,Cầu lông,2024-02-22,14:47:44,2024-02-24 17:47:44,2024-02-24 20:47:44,Confirmed,CUS00127,CEN005,EMP0046
BKG00868,Cầu lông,2024-01-28,19:28:30,2024-01-31 01:28:30,2024-01-31 04:28:30,Cancelled,CUS00738,CEN003,EMP0083
BKG00869,Tennis,2024-06-09,19:33:09,2024-06-13 02:33:09,2024-06-13 03:33:09,Pending,CUS00293,CEN002,EMP0078
BKG00870,Tennis,2024-03-15,18:50:13,2024-03-15 18:50:13,2024-03-15 19:50:13,Cancelled,CUS00251,CEN004,EMP0107
BKG00871,Tennis,2024-10-27,04:02:07,2024-10-30 13:02:07,2024-10-30 16:02:07,Cancelled,CUS00714,CEN002,EMP0112
BKG00872,Cầu lông,2024-09-30,00:47:54,2024-10-01 03:47:54,2024-10-01 04:47:54,Confirmed,CUS00448,CEN003,EMP0077
BKG00873,Bóng rổ,2024-05-27,13:45:29,2024-06-05 16:45:29,2024-06-05 17:45:29,Confirmed,CUS00774,CEN005,EMP0092
BKG00874,Tennis,2024-02-10,02:39:12,2024-02-17 12:39:12,2024-02-17 15:39:12,Pending,CUS00700,CEN004,EMP0053
BKG00875,Tennis,2024-08-09,09:56:50,2024-08-10 14:56:50,2024-08-10 15:56:50,Cancelled,CUS00143,CEN001,EMP0013
BKG00876,Bóng đá,2024-10-29,12:16:37,2024-11-02 22:16:37,2024-11-02 23:16:37,Confirmed,CUS00362,CEN002,EMP0090
BKG00877,Bóng rổ,2024-06-01,14:16:25,2024-06-05 16:16:25,2024-06-05 18:16:25,Confirmed,CUS00226,CEN003,EMP0009
BKG00878,Cầu lông,2024-07-08,11:06:28,2024-07-10 15:06:28,2024-07-10 17:06:28,Confirmed,CUS00226,CEN002,EMP0063
BKG00879,Tennis,2024-09-18,05:28:14,2024-09-24 10:28:14,2024-09-24 12:28:14,Cancelled,CUS00481,CEN004,EMP0034
BKG00880,Bóng rổ,2024-07-17,13:44:52,2024-07-21 22:44:52,2024-07-22 00:44:52,Pending,CUS00169,CEN003,EMP0105
BKG00881,Tennis,2024-10-02,00:30:32,2024-10-07 01:30:32,2024-10-07 02:30:32,Confirmed,CUS00417,CEN002,EMP0041
BKG00882,Bóng đá,2024-06-09,12:00:32,2024-06-18 14:00:32,2024-06-18 17:00:32,Confirmed,CUS00335,CEN004,EMP0069
BKG00883,Tennis,2024-11-29,12:06:50,2024-11-30 14:06:50,2024-11-30 17:06:50,Pending,CUS00432,CEN002,EMP0097
BKG00884,Bóng rổ,2024-12-06,03:11:49,2024-12-12 10:11:49,2024-12-12 11:11:49,Cancelled,CUS00237,CEN003,EMP0090
BKG00885,Bóng đá,2024-08-26,09:51:35,2024-09-02 18:51:35,2024-09-02 19:51:35,Confirmed,CUS00702,CEN003,EMP0111
BKG00886,Cầu lông,2024-01-29,07:56:09,2024-01-31 16:56:09,2024-01-31 17:56:09,Confirmed,CUS00448,CEN003,EMP0116
BKG00887,Bóng đá,2024-03-13,06:04:43,2024-03-15 09:04:43,2024-03-15 11:04:43,Confirmed,CUS00473,CEN005,EMP0110
BKG00888,Bóng đá,2024-04-21,09:51:50,2024-04-26 16:51:50,2024-04-26 19:51:50,Cancelled,CUS00475,CEN002,EMP0048
BKG00889,Bóng đá,2024-12-01,13:14:24,2024-12-09 17:14:24,2024-12-09 20:14:24,Cancelled,CUS00054,CEN004,EMP0004
BKG00890,Cầu lông,2024-03-30,09:25:00,2024-04-09 18:25:00,2024-04-09 21:25:00,Pending,CUS00096,CEN003,EMP0058
BKG00891,Cầu lông,2024-10-27,15:47:57,2024-10-30 18:47:57,2024-10-30 20:47:57,Cancelled,CUS00749,CEN002,EMP0089
BKG00892,Bóng đá,2024-12-25,19:16:40,2025-01-03 23:16:40,2025-01-04 01:16:40,Pending,CUS00735,CEN004,EMP0063
BKG00893,Bóng rổ,2024-10-24,11:03:10,2024-10-31 11:03:10,2024-10-31 13:03:10,Pending,CUS00417,CEN002,EMP0086
BKG00894,Cầu lông,2024-11-25,14:28:45,2024-12-03 20:28:45,2024-12-03 21:28:45,Pending,CUS00116,CEN001,EMP0018
BKG00895,Cầu lông,2024-01-11,12:16:45,2024-01-11 22:16:45,2024-01-12 01:16:45,Confirmed,CUS00516,CEN003,EMP0017
BKG00896,Bóng rổ,2024-11-13,07:59:13,2024-11-17 15:59:13,2024-11-17 16:59:13,Pending,CUS00771,CEN002,EMP0055
BKG00897,Bóng rổ,2024-09-19,09:56:04,2024-09-28 15:56:04,2024-09-28 16:56:04,Cancelled,CUS00171,CEN005,EMP0078
BKG00898,Bóng rổ,2024-07-12,16:49:47,2024-07-22 17:49:47,2024-07-22 20:49:47,Pending,CUS00391,CEN001,EMP0110
BKG00899,Tennis,2024-09-05,14:18:14,2024-09-15 18:18:14,2024-09-15 21:18:14,Confirmed,CUS00446,CEN005,EMP0018
BKG00900,Bóng đá,2024-08-06,08:56:03,2024-08-11 14:56:03,2024-08-11 16:56:03,Cancelled,CUS00733,CEN001,EMP0015
BKG00901,Cầu lông,2024-02-26,12:49:23,2024-03-01 21:49:23,2024-03-01 23:49:23,Pending,CUS00578,CEN002,EMP0048
BKG00902,Bóng đá,2024-11-16,08:20:49,2024-11-26 08:20:49,2024-11-26 09:20:49,Pending,CUS00340,CEN003,EMP0051
BKG00903,Bóng đá,2024-07-03,13:07:26,2024-07-08 21:07:26,2024-07-09 00:07:26,Cancelled,CUS00726,CEN001,EMP0070
BKG00904,Bóng đá,2024-03-25,04:08:11,2024-04-02 12:08:11,2024-04-02 15:08:11,Cancelled,CUS00776,CEN001,EMP0037
BKG00905,Tennis,2024-09-04,19:07:32,2024-09-05 19:07:32,2024-09-05 21:07:32,Pending,CUS00279,CEN002,EMP0009
BKG00906,Tennis,2024-06-06,13:05:21,2024-06-12 21:05:21,2024-06-12 23:05:21,Pending,CUS00704,CEN002,EMP0107
BKG00907,Tennis,2024-03-15,03:37:00,2024-03-23 13:37:00,2024-03-23 16:37:00,Pending,CUS00282,CEN005,EMP0083
BKG00908,Cầu lông,2024-07-04,08:52:06,2024-07-08 15:52:06,2024-07-08 17:52:06,Confirmed,CUS00518,CEN001,EMP0026
BKG00909,Bóng đá,2024-08-30,12:26:21,2024-09-09 12:26:21,2024-09-09 13:26:21,Confirmed,CUS00529,CEN003,EMP0049
BKG00910,Tennis,2024-06-22,17:52:17,2024-06-24 00:52:17,2024-06-24 02:52:17,Cancelled,CUS00269,CEN001,EMP0012
BKG00911,Bóng đá,2024-03-01,02:32:23,2024-03-08 12:32:23,2024-03-08 13:32:23,Confirmed,CUS00621,CEN005,EMP0089
BKG00912,Cầu lông,2024-07-06,20:43:00,2024-07-08 02:43:00,2024-07-08 03:43:00,Pending,CUS00375,CEN005,EMP0119
BKG00913,Bóng rổ,2024-06-13,18:41:59,2024-06-22 00:41:59,2024-06-22 01:41:59,Pending,CUS00583,CEN005,EMP0061
BKG00914,Bóng rổ,2024-06-19,07:29:45,2024-06-24 16:29:45,2024-06-24 19:29:45,Cancelled,CUS00534,CEN002,EMP0085
BKG00915,Cầu lông,2024-03-03,01:44:10,2024-03-09 02:44:10,2024-03-09 04:44:10,Pending,CUS00737,CEN003,EMP0111
BKG00916,Bóng đá,2024-05-09,06:17:18,2024-05-17 09:17:18,2024-05-17 11:17:18,Pending,CUS00262,CEN003,EMP0083
BKG00917,Bóng đá,2024-08-16,09:08:21,2024-08-21 15:08:21,2024-08-21 17:08:21,Confirmed,CUS00723,CEN002,EMP0070
BKG00918,Tennis,2024-04-05,21:24:10,2024-04-11 00:24:10,2024-04-11 01:24:10,Cancelled,CUS00672,CEN005,EMP0099
BKG00919,Cầu lông,2024-04-19,15:07:15,2024-04-21 21:07:15,2024-04-21 23:07:15,Cancelled,CUS00146,CEN001,EMP0060
BKG00920,Bóng rổ,2024-05-10,03:50:04,2024-05-18 03:50:04,2024-05-18 04:50:04,Cancelled,CUS00339,CEN005,EMP0105
BKG00921,Tennis,2024-12-26,19:11:32,2025-01-02 01:11:32,2025-01-02 04:11:32,Confirmed,CUS00620,CEN002,EMP0001
BKG00922,Cầu lông,2024-01-03,12:12:44,2024-01-05 20:12:44,2024-01-05 22:12:44,Pending,CUS00162,CEN004,EMP0023
BKG00923,Bóng rổ,2024-10-19,19:19:16,2024-10-26 01:19:16,2024-10-26 04:19:16,Cancelled,CUS00663,CEN002,EMP0033
BKG00924,Tennis,2024-01-28,01:01:14,2024-02-07 06:01:14,2024-02-07 09:01:14,Cancelled,CUS00063,CEN002,EMP0041
BKG00925,Cầu lông,2024-12-05,17:36:48,2024-12-13 22:36:48,2024-12-14 00:36:48,Confirmed,CUS00110,CEN002,EMP0001
BKG00926,Bóng rổ,2024-11-13,18:01:54,2024-11-16 18:01:54,2024-11-16 21:01:54,Cancelled,CUS00484,CEN002,EMP0114
BKG00927,Bóng đá,2024-09-05,03:03:34,2024-09-12 06:03:34,2024-09-12 09:03:34,Cancelled,CUS00171,CEN004,EMP0102
BKG00928,Bóng rổ,2024-07-01,04:43:37,2024-07-08 05:43:37,2024-07-08 06:43:37,Cancelled,CUS00300,CEN002,EMP0041
BKG00929,Cầu lông,2024-09-26,05:58:08,2024-10-03 15:58:08,2024-10-03 18:58:08,Confirmed,CUS00204,CEN001,EMP0100
BKG00930,Bóng đá,2024-01-04,08:20:43,2024-01-11 09:20:43,2024-01-11 10:20:43,Pending,CUS00050,CEN002,EMP0092
BKG00931,Tennis,2024-02-24,16:27:56,2024-02-27 20:27:56,2024-02-27 23:27:56,Confirmed,CUS00501,CEN002,EMP0114
BKG00932,Bóng đá,2024-05-15,11:02:24,2024-05-25 18:02:24,2024-05-25 21:02:24,Cancelled,CUS00458,CEN004,EMP0013
BKG00933,Bóng rổ,2024-12-28,23:48:28,2024-12-30 09:48:28,2024-12-30 12:48:28,Cancelled,CUS00647,CEN004,EMP0014
BKG00934,Bóng rổ,2024-05-21,15:51:08,2024-05-30 21:51:08,2024-05-30 23:51:08,Confirmed,CUS00413,CEN004,EMP0053
BKG00935,Tennis,2024-01-16,19:16:34,2024-01-26 04:16:34,2024-01-26 07:16:34,Cancelled,CUS00387,CEN005,EMP0110
BKG00936,Cầu lông,2024-03-16,15:24:02,2024-03-20 19:24:02,2024-03-20 20:24:02,Pending,CUS00630,CEN003,EMP0020
BKG00937,Cầu lông,2024-12-29,13:43:43,2025-01-02 15:43:43,2025-01-02 18:43:43,Confirmed,CUS00699,CEN003,EMP0026
BKG00938,Bóng rổ,2024-08-30,09:26:03,2024-09-02 11:26:03,2024-09-02 12:26:03,Pending,CUS00594,CEN001,EMP0098
BKG00939,Tennis,2024-04-04,17:06:02,2024-04-13 17:06:02,2024-04-13 19:06:02,Pending,CUS00371,CEN003,EMP0062
